action="None",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:37:16",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="",dns_query_type="A",dos_attack_event="Attack Started",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:22",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="7",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="53221",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:22",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="10",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="41577",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:23",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="162",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="58541",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:23",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="158",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="54597",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:29",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57923",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:29",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="49239",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:29",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="109",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="38093",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:29",dest_ip="10.64.6.241",dest_port="0",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="106",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="0",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:30",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="146",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="40387",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:30",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="184",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="50776",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:31",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="161",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47754",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:31",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="180",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="53498",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:37",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="56234",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:37",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="48404",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:42",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="44276",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:42",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="43147",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:42",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="23",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45914",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:42",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="21",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="55964",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:47",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45344",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:47",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37712",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:52",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="34575",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:52",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="41707",vlan=""
action="Allow",hostname="jitterbug.dmeast.acopianet.com",bigip_mgmt_ip="10.255.69.68",context_name="/Common/vipDNS-Jitterbug",date_time="Dec 11 2017 09:38:57",dest_ip="10.64.6.241",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dns_query_name="wwwabccom",dns_query_type="A",dos_attack_event="Attack Sampled",dos_attack_id="777397685",dos_attack_name="A query DOS",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003141",errdefs_msg_name="DNS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45531",vlan=""
